longitude,latitude,Level_0_(pieces/m3),Level_1_(pieces/m3),Level_2p_(pieces/km2)
-170.0,-84.0,0.0,0.0,0.0
-168.0,-84.0,0.0,0.0,0.0
-166.0,-84.0,0.0,0.0,0.0
-164.0,-84.0,0.0,0.0,0.0
-162.0,-84.0,0.0,0.0,0.0
-160.0,-84.0,0.0,0.0,0.0
-158.0,-84.0,0.0,0.0,0.0
-156.0,-84.0,0.0,0.0,0.0
-154.0,-84.0,0.0,0.0,0.0
-152.0,-84.0,0.0,0.0,0.0
-150.0,-84.0,0.0,0.0,0.0
-148.0,-84.0,0.0,0.0,0.0
-146.0,-84.0,0.0,0.0,0.0
-144.0,-84.0,0.0,0.0,0.0
-142.0,-84.0,0.0,0.0,0.0
-140.0,-84.0,0.0,0.0,0.0
-138.0,-84.0,0.0,0.0,0.0
-136.0,-84.0,0.0,0.0,0.0
-134.0,-84.0,0.0,0.0,0.0
-132.0,-84.0,0.0,0.0,0.0
-130.0,-84.0,0.0,0.0,0.0
-128.0,-84.0,0.0,0.0,0.0
-126.0,-84.0,0.0,0.0,0.0
-124.0,-84.0,0.0,0.0,0.0
-122.0,-84.0,0.0,0.0,0.0
-120.0,-84.0,0.0,0.0,0.0
-118.0,-84.0,0.0,0.0,0.0
-116.0,-84.0,0.0,0.0,0.0
-114.0,-84.0,0.0,0.0,0.0
-112.0,-84.0,0.0,0.0,0.0
-110.0,-84.0,0.0,0.0,0.0
-108.0,-84.0,0.0,0.0,0.0
-106.0,-84.0,0.0,0.0,0.0
-104.0,-84.0,0.0,0.0,0.0
-102.0,-84.0,0.0,0.0,0.0
-100.0,-84.0,0.0,0.0,0.0
-98.0,-84.0,0.0,0.0,0.0
-96.0,-84.0,0.0,0.0,0.0
-94.0,-84.0,0.0,0.0,0.0
-92.0,-84.0,0.0,0.0,0.0
-90.0,-84.0,0.0,0.0,0.0
-88.0,-84.0,0.0,0.0,0.0
-86.0,-84.0,0.0,0.0,0.0
-84.0,-84.0,0.0,0.0,0.0
-82.0,-84.0,-4e-321,-4.037e-321,-1.63003745e-315
-80.0,-84.0,-1.3544038744658253e-289,-1.365813073766388e-289,-5.512711315647444e-284
-78.0,-84.0,-1.5374474362030228e-261,-1.5495796731062561e-261,-6.253391577472895e-256
-76.0,-84.0,-5.853830774036966e-237,-5.896902296916645e-237,-2.379256227789146e-231
-74.0,-84.0,-7.475849662799783e-216,-7.526861117656242e-216,-3.0362178457458498e-210
-72.0,-84.0,-3.2022350839130693e-198,-3.2223699730302045e-198,-1.2995124401231384e-192
-70.0,-84.0,-4.6005395633224946e-184,-4.6269933771027153e-184,-1.8654002110415497e-178
-68.0,-84.0,-2.216749576868507e-173,-2.2282991062880988e-173,-8.980372007501302e-168
-66.0,-84.0,-3.582323291133062e-166,-3.5990419276260785e-166,-1.4498803740462503e-160
-64.0,-84.0,-1.94150958010302e-162,-1.949508472866003e-162,-7.849974468254746e-157
-62.0,-84.0,-3.5287865509735863e-162,-3.5413773068683056e-162,-1.425222916892343e-156
-60.0,-84.0,-2.1508229380583476e-165,-2.157297044831701e-165,-8.676673642497759e-160
-58.0,-84.0,-4.398469780857962e-172,-4.4092011013452076e-172,-1.77114357873314e-166
-56.0,-84.0,-9.289299914867229e-174,-9.226587989908246e-174,6.850557291270595e-172
-54.0,-84.0,-1.1697882476831646e-175,-1.1613433856275212e-175,8.62397955611638e-174
-52.0,-84.0,-4.941691954096443e-181,-4.903704827185126e-181,3.641883039648126e-179
-50.0,-84.0,-7.003066175906694e-190,-6.94595771172074e-190,5.1592718815578946e-188
-48.0,-84.0,-3.329238709721143e-202,-3.300533112570066e-202,2.4518561136524865e-200
-46.0,-84.0,-5.309404159865254e-218,-5.261144113651594e-218,3.908820167156675e-216
-44.0,-84.0,-2.840473753418108e-237,-2.813328507769732e-237,2.0904536622776254e-235
-42.0,-84.0,-5.097766280932288e-260,-5.046669224406724e-260,3.7504168824959693e-258
-40.0,-84.0,-3.069115303919512e-286,-3.0369201903461187e-286,2.257161788399181e-284
-38.0,-84.0,-6.19855634e-316,-6.13064316e-316,4.55710766e-314
-36.0,-84.0,0.0,0.0,0.0
-34.0,-84.0,0.0,0.0,0.0
-32.0,-84.0,0.0,0.0,0.0
-30.0,-84.0,0.0,0.0,0.0
-28.0,-84.0,0.0,0.0,0.0
-26.0,-84.0,0.0,0.0,0.0
-24.0,-84.0,0.0,0.0,0.0
-22.0,-84.0,0.0,0.0,0.0
-20.0,-84.0,0.0,0.0,0.0
-18.0,-84.0,0.0,0.0,0.0
-16.0,-84.0,0.0,0.0,0.0
-14.0,-84.0,0.0,0.0,0.0
-12.0,-84.0,0.0,0.0,0.0
-10.0,-84.0,0.0,0.0,0.0
-8.0,-84.0,0.0,0.0,0.0
-6.0,-84.0,0.0,0.0,0.0
-4.0,-84.0,0.0,0.0,0.0
-2.0,-84.0,0.0,0.0,0.0
0.0,-84.0,0.0,0.0,0.0
2.0,-84.0,0.0,0.0,0.0
4.0,-84.0,0.0,0.0,0.0
6.0,-84.0,0.0,0.0,0.0
8.0,-84.0,0.0,0.0,0.0
10.0,-84.0,0.0,0.0,0.0
12.0,-84.0,0.0,0.0,0.0
14.0,-84.0,0.0,0.0,0.0
16.0,-84.0,0.0,0.0,0.0
18.0,-84.0,0.0,0.0,0.0
20.0,-84.0,0.0,0.0,0.0
22.0,-84.0,0.0,0.0,0.0
24.0,-84.0,0.0,0.0,0.0
26.0,-84.0,0.0,0.0,0.0
28.0,-84.0,0.0,0.0,0.0
30.0,-84.0,0.0,0.0,0.0
32.0,-84.0,0.0,0.0,0.0
34.0,-84.0,0.0,0.0,0.0
36.0,-84.0,0.0,0.0,0.0
38.0,-84.0,0.0,0.0,0.0
40.0,-84.0,0.0,0.0,0.0
42.0,-84.0,0.0,0.0,0.0
44.0,-84.0,0.0,0.0,0.0
46.0,-84.0,0.0,0.0,0.0
48.0,-84.0,0.0,0.0,0.0
50.0,-84.0,0.0,0.0,0.0
52.0,-84.0,0.0,0.0,0.0
54.0,-84.0,0.0,0.0,0.0
56.0,-84.0,0.0,0.0,0.0
58.0,-84.0,0.0,0.0,0.0
60.0,-84.0,0.0,0.0,0.0
62.0,-84.0,0.0,0.0,0.0
64.0,-84.0,0.0,0.0,0.0
66.0,-84.0,0.0,0.0,0.0
68.0,-84.0,0.0,0.0,0.0
70.0,-84.0,0.0,0.0,0.0
72.0,-84.0,0.0,0.0,0.0
74.0,-84.0,0.0,0.0,0.0
76.0,-84.0,0.0,0.0,0.0
78.0,-84.0,0.0,0.0,0.0
80.0,-84.0,0.0,0.0,0.0
82.0,-84.0,0.0,0.0,0.0
84.0,-84.0,0.0,0.0,0.0
86.0,-84.0,0.0,0.0,0.0
88.0,-84.0,0.0,0.0,0.0
90.0,-84.0,5.008867e-318,5.06396e-318,1.3748894365197e-311
92.0,-84.0,2.5465431379166898e-289,2.572207481976837e-289,6.991340295695381e-283
94.0,-84.0,4.343170712536589e-264,4.38294318209199e-264,1.1926067751379022e-257
96.0,-84.0,2.4848885073680093e-242,2.505358210618449e-242,6.82461643651694e-236
98.0,-84.0,4.7692606661119925e-224,4.804165523619221e-224,1.3100967464583907e-217
100.0,-84.0,3.070713912091437e-209,3.0903682989784045e-209,8.43670052186476e-203
102.0,-84.0,6.632416610908078e-198,6.6687841823622135e-198,1.8225776617205098e-191
104.0,-84.0,4.805608474736261e-190,4.82755499935168e-190,1.3208198822511643e-183
106.0,-84.0,1.1680706621128806e-185,1.1723355709856723e-185,3.2110369059450946e-179
108.0,-84.0,9.524320299426778e-185,9.550383243201706e-185,2.618732519574194e-178
110.0,-84.0,2.605211658270276e-187,2.609959698899447e-187,7.164421529724568e-181
112.0,-84.0,2.390540900433491e-193,2.392714866021542e-193,6.575295331174741e-187
114.0,-84.0,7.358571073847592e-203,7.358549899021067e-203,2.0243870132120603e-196
116.0,-84.0,1.2629394833024869e-213,1.2659149787879766e-213,5.4410004673853964e-207
118.0,-84.0,3.896331881082704e-213,3.9047286877224296e-213,1.6805819906498885e-206
120.0,-84.0,4.0569005736048374e-216,4.0647480543304515e-216,1.7480621648016547e-209
122.0,-84.0,1.417023103167396e-222,1.419451458186238e-222,6.099555474695425e-216
124.0,-84.0,1.6603652779773078e-232,1.6628443667792834e-232,7.139760483351844e-226
126.0,-84.0,6.526412190084732e-246,6.534717334630035e-246,2.8035818828992016e-239
128.0,-84.0,8.139654113056432e-256,8.195370212605272e-256,8.616147513758639e-250
130.0,-84.0,2.986691370625521e-256,3.0084693422714137e-256,3.163185204152228e-250
132.0,-84.0,3.67636763951858e-260,3.704817282273196e-260,3.8956546195574715e-254
134.0,-84.0,1.5180695423808377e-267,1.5304958008277456e-267,1.6094608493489344e-261
136.0,-84.0,2.1028512065540473e-278,2.121004723186652e-278,2.230614556992427e-272
138.0,-84.0,9.771687411950142e-293,9.860416815839883e-293,1.037081273085603e-286
140.0,-84.0,1.5232624359694e-310,1.53777592160827e-310,1.6175033803916766e-304
142.0,-84.0,0.0,0.0,0.0
144.0,-84.0,0.0,0.0,0.0
146.0,-84.0,0.0,0.0,0.0
148.0,-84.0,0.0,0.0,0.0
150.0,-84.0,0.0,0.0,0.0
152.0,-84.0,0.0,0.0,0.0
154.0,-84.0,0.0,0.0,0.0
156.0,-84.0,0.0,0.0,0.0
158.0,-84.0,0.0,0.0,0.0
160.0,-84.0,0.0,0.0,0.0
162.0,-84.0,0.0,0.0,0.0
164.0,-84.0,0.0,0.0,0.0
166.0,-84.0,0.0,0.0,0.0
168.0,-84.0,0.0,0.0,0.0
170.0,-84.0,0.0,0.0,0.0
172.0,-84.0,0.0,0.0,0.0
174.0,-84.0,0.0,0.0,0.0
176.0,-84.0,0.0,0.0,0.0
178.0,-84.0,0.0,0.0,0.0
180.0,-84.0,0.0,0.0,0.0
-180.0,-82.0,0.0,0.0,0.0
-178.0,-82.0,0.0,0.0,0.0
-176.0,-82.0,0.0,0.0,0.0
-174.0,-82.0,0.0,0.0,0.0
-172.0,-82.0,0.0,0.0,0.0
-170.0,-82.0,0.0,0.0,0.0
-168.0,-82.0,0.0,0.0,0.0
-166.0,-82.0,0.0,0.0,0.0
-164.0,-82.0,0.0,0.0,0.0
-162.0,-82.0,0.0,0.0,0.0
-160.0,-82.0,0.0,0.0,0.0
-158.0,-82.0,0.0,0.0,0.0
-156.0,-82.0,0.0,0.0,0.0
-154.0,-82.0,0.0,0.0,0.0
-152.0,-82.0,0.0,0.0,0.0
-150.0,-82.0,0.0,0.0,0.0
-148.0,-82.0,0.0,0.0,0.0
-146.0,-82.0,0.0,0.0,0.0
-144.0,-82.0,0.0,0.0,0.0
-142.0,-82.0,0.0,0.0,0.0
-140.0,-82.0,0.0,0.0,0.0
-138.0,-82.0,0.0,0.0,0.0
-136.0,-82.0,0.0,0.0,0.0
-134.0,-82.0,0.0,0.0,0.0
-132.0,-82.0,0.0,0.0,0.0
-130.0,-82.0,0.0,0.0,0.0
-128.0,-82.0,0.0,0.0,0.0
-126.0,-82.0,0.0,0.0,0.0
-124.0,-82.0,0.0,0.0,0.0
-122.0,-82.0,0.0,0.0,0.0
-120.0,-82.0,0.0,0.0,0.0
-118.0,-82.0,0.0,0.0,0.0
-116.0,-82.0,0.0,0.0,0.0
-114.0,-82.0,0.0,0.0,0.0
-112.0,-82.0,0.0,0.0,0.0
-110.0,-82.0,0.0,0.0,0.0
-108.0,-82.0,0.0,0.0,0.0
-106.0,-82.0,0.0,0.0,0.0
-104.0,-82.0,0.0,0.0,0.0
-102.0,-82.0,0.0,0.0,0.0
-100.0,-82.0,0.0,0.0,0.0
-98.0,-82.0,0.0,0.0,0.0
-96.0,-82.0,0.0,0.0,0.0
-94.0,-82.0,0.0,0.0,0.0
-92.0,-82.0,0.0,0.0,0.0
-90.0,-82.0,0.0,0.0,0.0
-88.0,-82.0,0.0,0.0,0.0
-86.0,-82.0,0.0,0.0,0.0
-84.0,-82.0,0.0,0.0,-4.8903e-319
-82.0,-82.0,-1.1982081100700126e-289,-1.2085259872831808e-289,-4.874073518391131e-284
-80.0,-82.0,-4.05296099501042e-258,-4.0857136320684857e-258,-1.64739075989729e-252
-78.0,-82.0,-4.598102382654682e-230,-4.632819571735277e-230,-1.8674531379248203e-224
-76.0,-82.0,-1.7496078303512692e-205,-1.761886875197474e-205,-7.099677290049889e-200
-74.0,-82.0,-2.232786029900527e-184,-2.2472637962839896e-184,-9.052089348210657e-179
-72.0,-82.0,-9.556188424131381e-167,-9.613025885965767e-167,-3.8704715951430044e-161
-70.0,-82.0,-1.371635161189553e-152,-1.3790530243690968e-152,-5.549641776099658e-147
-68.0,-82.0,-6.602248581829872e-142,-6.634363629948986e-142,-2.6682747241716706e-136
-66.0,-82.0,-1.0656759993370293e-134,-1.0702746752774954e-134,-4.30166000293066e-129
-64.0,-82.0,-5.767884110759348e-131,-5.789569920071812e-131,-2.3251630237418545e-125
-62.0,-82.0,-1.0467446144639478e-130,-1.0500901469687496e-130,-4.2135698115171183e-125
-60.0,-82.0,-6.368967271297425e-134,-6.385669881122189e-134,-2.5597010341071174e-128
-58.0,-82.0,-1.3405099165041192e-140,-1.3429224534628246e-140,-5.212248510199334e-135
-56.0,-82.0,-1.5515841006717466e-140,-1.5420985684335302e-140,1.1444116149238124e-138
-54.0,-82.0,-1.9538876515475615e-142,-1.941027352238663e-142,1.4406435002369681e-140
-52.0,-82.0,-8.25406726563829e-148,-8.195874976099888e-148,6.083798200441473e-146
-50.0,-82.0,-1.1697163606554534e-156,-1.1609222618283731e-156,8.618609836492128e-155
-48.0,-82.0,-5.560799926010338e-169,-5.516391727829767e-169,4.095847573828639e-167
-46.0,-82.0,-8.86825392637731e-185,-8.79328607761272e-185,6.5297190601984215e-183
-44.0,-82.0,-4.744419855421135e-204,-4.7020955641438015e-204,3.4921215454545426e-202
-42.0,-82.0,-8.514756924772543e-227,-8.434820501141706e-227,6.26510495599065e-225
-40.0,-82.0,-5.126317949240665e-253,-5.0757986194100057e-253,3.770608961625487e-251
-38.0,-82.0,-1.0353399403433691e-282,-1.0246535909402151e-282,7.612701211517938e-281
-36.0,-82.0,-7.0146188e-316,-6.938943e-316,5.1559786126e-314
-34.0,-82.0,0.0,0.0,0.0
-32.0,-82.0,0.0,0.0,0.0
-30.0,-82.0,0.0,0.0,0.0
-28.0,-82.0,0.0,0.0,0.0
-26.0,-82.0,0.0,0.0,0.0
-24.0,-82.0,0.0,0.0,0.0
-22.0,-82.0,0.0,0.0,0.0
-20.0,-82.0,0.0,0.0,0.0
-18.0,-82.0,0.0,0.0,0.0
-16.0,-82.0,0.0,0.0,0.0
-14.0,-82.0,0.0,0.0,0.0
-12.0,-82.0,0.0,0.0,0.0
-10.0,-82.0,0.0,0.0,0.0
-8.0,-82.0,0.0,0.0,0.0
-6.0,-82.0,0.0,0.0,0.0
-4.0,-82.0,0.0,0.0,0.0
-2.0,-82.0,0.0,0.0,0.0
0.0,-82.0,0.0,0.0,0.0
2.0,-82.0,0.0,0.0,0.0
4.0,-82.0,0.0,0.0,0.0
6.0,-82.0,0.0,0.0,0.0
8.0,-82.0,0.0,0.0,0.0
10.0,-82.0,0.0,0.0,0.0
12.0,-82.0,0.0,0.0,0.0
14.0,-82.0,0.0,0.0,0.0
16.0,-82.0,0.0,0.0,0.0
18.0,-82.0,0.0,0.0,0.0
20.0,-82.0,0.0,0.0,0.0
22.0,-82.0,0.0,0.0,0.0
24.0,-82.0,0.0,0.0,0.0
26.0,-82.0,0.0,0.0,0.0
28.0,-82.0,0.0,0.0,0.0
30.0,-82.0,0.0,0.0,0.0
32.0,-82.0,0.0,0.0,0.0
34.0,-82.0,0.0,0.0,0.0
36.0,-82.0,0.0,0.0,0.0
38.0,-82.0,0.0,0.0,0.0
40.0,-82.0,0.0,0.0,0.0
42.0,-82.0,0.0,0.0,0.0
44.0,-82.0,0.0,0.0,0.0
46.0,-82.0,0.0,0.0,0.0
48.0,-82.0,0.0,0.0,0.0
50.0,-82.0,0.0,0.0,0.0
52.0,-82.0,0.0,0.0,0.0
54.0,-82.0,0.0,0.0,0.0
56.0,-82.0,0.0,0.0,0.0
58.0,-82.0,0.0,0.0,0.0
60.0,-82.0,0.0,0.0,0.0
62.0,-82.0,0.0,0.0,0.0
64.0,-82.0,0.0,0.0,0.0
66.0,-82.0,0.0,0.0,0.0
68.0,-82.0,0.0,0.0,0.0
70.0,-82.0,0.0,0.0,0.0
72.0,-82.0,0.0,0.0,0.0
74.0,-82.0,0.0,0.0,0.0
76.0,-82.0,0.0,0.0,0.0
78.0,-82.0,0.0,0.0,0.0
80.0,-82.0,0.0,0.0,0.0
82.0,-82.0,0.0,0.0,0.0
84.0,-82.0,0.0,0.0,0.0
86.0,-82.0,0.0,0.0,0.0
88.0,-82.0,2.74300874e-316,2.774913e-316,7.52198917315615e-310
90.0,-82.0,4.1571410675404256e-284,4.2016601669975034e-284,1.1402005479113954e-277
92.0,-82.0,2.1135205742772268e-255,2.134207404285689e-255,5.797942865279078e-249
94.0,-82.0,3.604643692018489e-230,3.6366077998479444e-230,9.89032953702983e-224
96.0,-82.0,2.0623498997171624e-208,2.078741346083212e-208,5.659678187991646e-202
98.0,-82.0,3.958279909668105e-190,3.986103649788443e-190,1.0864677962580393e-183
100.0,-82.0,2.548559627477732e-175,2.564134873202464e-175,6.996585136524175e-169
102.0,-82.0,5.504618694895106e-164,5.5332117176805875e-164,1.5114700047854286e-157
104.0,-82.0,3.98844701746725e-156,4.0055103238773375e-156,1.0953605301306817e-149
106.0,-82.0,9.694480882051727e-152,9.727081790393072e-152,2.662924093458014e-145
108.0,-82.0,7.904773576824274e-151,7.924126950965226e-151,2.1717240022329918e-144
110.0,-82.0,2.1622129066331048e-153,2.1655311063777578e-153,5.941479735680179e-147
112.0,-82.0,1.984045469911668e-159,1.9852791111093934e-159,5.452915326688428e-153
114.0,-82.0,6.107295466667559e-169,6.105522897879982e-169,1.6788312030896552e-162
116.0,-82.0,4.3919130811762666e-177,4.40145560454574e-177,1.896210540450538e-170
118.0,-82.0,1.3631441296939e-176,1.3658051133791769e-176,5.879435198399331e-170
120.0,-82.0,1.4193195986489892e-179,1.42177706088993e-179,6.115511339467583e-173
122.0,-82.0,4.9575004996413414e-186,4.964990438080842e-186,2.1339001222216868e-179
124.0,-82.0,5.808840855707107e-196,5.816335834143743e-196,2.497810837406492e-189
126.0,-82.0,2.2832861115959915e-209,2.2857286816365522e-209,9.808196266571816e-203
128.0,-82.0,1.5069751104541325e-215,1.5164136530804834e-215,1.5949147879915e-209
130.0,-82.0,5.529559329421494e-216,5.566660622536424e-216,5.855300194424312e-210
132.0,-82.0,6.806425725610489e-220,6.855134000918258e-220,7.211157671502275e-214
134.0,-82.0,2.8105534047945646e-227,2.8319220633947673e-227,2.9792363759604064e-221
136.0,-82.0,3.8932179675298114e-238,3.924558348287041e-238,4.1290398779360935e-232
138.0,-82.0,1.8091298560127446e-252,1.8245023553768334e-252,1.9197175593641618e-246
140.0,-82.0,2.8201675261174665e-270,2.8453926881758695e-270,2.9941237222711717e-264
142.0,-82.0,1.4747697428341273e-291,1.4886209912497406e-291,1.5665573254658358e-285
144.0,-82.0,2.5871266e-316,2.6125837e-316,2.74958396387477e-310
146.0,-82.0,0.0,0.0,0.0
148.0,-82.0,0.0,0.0,0.0
150.0,-82.0,0.0,0.0,0.0
152.0,-82.0,0.0,0.0,0.0
154.0,-82.0,0.0,0.0,0.0
156.0,-82.0,0.0,0.0,0.0
158.0,-82.0,0.0,0.0,0.0
160.0,-82.0,0.0,0.0,0.0
162.0,-82.0,0.0,0.0,0.0
164.0,-82.0,0.0,0.0,0.0
166.0,-82.0,0.0,0.0,0.0
168.0,-82.0,0.0,0.0,0.0
170.0,-82.0,0.0,0.0,0.0
172.0,-82.0,0.0,0.0,0.0
174.0,-82.0,0.0,0.0,0.0
176.0,-82.0,0.0,0.0,0.0
178.0,-82.0,0.0,0.0,0.0
180.0,-82.0,0.0,0.0,0.0
-180.0,-80.0,0.0,0.0,0.0
-178.0,-80.0,0.0,0.0,0.0
-176.0,-80.0,0.0,0.0,0.0
-174.0,-80.0,0.0,0.0,0.0
-172.0,-80.0,0.0,0.0,0.0
-170.0,-80.0,0.0,0.0,0.0
-168.0,-80.0,0.0,0.0,0.0
-166.0,-80.0,0.0,0.0,0.0
-164.0,-80.0,0.0,0.0,0.0
-162.0,-80.0,0.0,0.0,0.0
-160.0,-80.0,0.0,0.0,0.0
-158.0,-80.0,0.0,0.0,0.0
-156.0,-80.0,0.0,0.0,0.0
-154.0,-80.0,0.0,0.0,0.0
-152.0,-80.0,0.0,0.0,0.0
-150.0,-80.0,0.0,0.0,0.0
-148.0,-80.0,0.0,0.0,0.0
-146.0,-80.0,0.0,0.0,0.0
-144.0,-80.0,0.0,0.0,0.0
-142.0,-80.0,0.0,0.0,0.0
-140.0,-80.0,0.0,0.0,0.0
-138.0,-80.0,0.0,0.0,0.0
-136.0,-80.0,0.0,0.0,0.0
-134.0,-80.0,0.0,0.0,0.0
-132.0,-80.0,0.0,0.0,0.0
-130.0,-80.0,0.0,0.0,0.0
-128.0,-80.0,0.0,0.0,0.0
-126.0,-80.0,0.0,0.0,0.0
-124.0,-80.0,0.0,0.0,0.0
-122.0,-80.0,0.0,0.0,0.0
-120.0,-80.0,0.0,0.0,0.0
-118.0,-80.0,0.0,0.0,0.0
-116.0,-80.0,0.0,0.0,0.0
-114.0,-80.0,0.0,0.0,0.0
-112.0,-80.0,0.0,0.0,0.0
-110.0,-80.0,0.0,0.0,0.0
-108.0,-80.0,0.0,0.0,0.0
-106.0,-80.0,0.0,0.0,0.0
-104.0,-80.0,0.0,0.0,0.0
-102.0,-80.0,0.0,0.0,0.0
-100.0,-80.0,0.0,0.0,0.0
-98.0,-80.0,0.0,0.0,0.0
-96.0,-80.0,0.0,0.0,0.0
-94.0,-80.0,0.0,0.0,0.0
-92.0,-80.0,0.0,0.0,0.0
-90.0,-80.0,0.0,0.0,0.0
-88.0,-80.0,0.0,0.0,0.0
-86.0,-80.0,0.0,0.0,0.0
-84.0,-80.0,-1.1915298599814182e-296,-1.202043379685801e-296,-4.8430273214911065e-291
-82.0,-80.0,-1.2007931924734474e-261,-1.2107572577175082e-261,-4.8763774588419257e-256
-80.0,-80.0,-4.0585145921551886e-230,-4.0900538649541753e-230,-1.6466027267612806e-224
-78.0,-80.0,-4.600312324163741e-202,-4.633630993013972e-202,-1.8645478601395293e-196
-76.0,-80.0,-1.748688993548008e-177,-1.760426031714942e-177,-7.079962633477186e-172
-74.0,-80.0,-2.2290734347837898e-156,-2.2428445211859032e-156,-9.01441870051359e-151
-72.0,-80.0,-9.52799697691357e-139,-9.581732950086796e-139,-3.848283255761358e-133
-70.0,-80.0,-1.3655895358642426e-124,-1.3725489261719346e-124,-5.50792670186837e-119
-68.0,-80.0,-6.562246183453054e-114,-6.592077031339875e-114,-2.6428089255168156e-108
-66.0,-80.0,-1.0572240530033866e-106,-1.061438916470132e-106,-4.25068735356605e-101
-64.0,-80.0,-5.709886086860029e-103,-5.729395432343152e-103,-2.2915076397704454e-97
-62.0,-80.0,-1.0336939294394624e-102,-1.036622690918096e-102,-4.139974666714508e-97
-60.0,-80.0,-6.272091099396137e-106,-6.286097256479552e-106,-2.5062527423322046e-100
-58.0,-80.0,-3.59132547239038e-112,-3.5817867056463057e-112,-5.081392564258964e-107
-56.0,-80.0,-8.693843578158294e-111,-8.646240389169292e-111,6.413208103867205e-109
-54.0,-80.0,-1.0948032258465043e-112,-1.0882954309466885e-112,8.073269949131272e-111
-52.0,-80.0,-4.624922746017266e-118,-4.5952640763973005e-118,3.4093198787751654e-116
-50.0,-80.0,-6.554160061654693e-127,-6.509060203950894e-127,4.829811390277143e-125
-48.0,-80.0,-3.1158299577107335e-139,-3.0929311156548905e-139,2.295285624976345e-137
-46.0,-80.0,-4.96906409582018e-155,-4.930220597112988e-155,3.659210950568464e-153
-44.0,-80.0,-2.6583955031940807e-174,-2.6363714537788636e-174,1.9569615908489714e-172
-42.0,-80.0,-4.770992494212551e-197,-4.72923607859811e-197,3.510922973877758e-195
-40.0,-80.0,-2.8723808177796263e-223,-2.845899323566992e-223,2.1130240789060356e-221
-38.0,-80.0,-5.80122148873782e-253,-5.745028871311291e-253,4.2661069151334255e-251
-36.0,-80.0,-3.9304386429595947e-286,-3.8905324628156593e-286,2.8893700673276686e-284
-34.0,-80.0,0.0,0.0,0.0
-32.0,-80.0,0.0,0.0,0.0
-30.0,-80.0,0.0,0.0,0.0
-28.0,-80.0,0.0,0.0,0.0
-26.0,-80.0,0.0,0.0,0.0
-24.0,-80.0,0.0,0.0,0.0
-22.0,-80.0,0.0,0.0,0.0
-20.0,-80.0,0.0,0.0,0.0
-18.0,-80.0,0.0,0.0,0.0
-16.0,-80.0,0.0,0.0,0.0
-14.0,-80.0,0.0,0.0,0.0
-12.0,-80.0,0.0,0.0,0.0
-10.0,-80.0,0.0,0.0,0.0
-8.0,-80.0,0.0,0.0,0.0
-6.0,-80.0,0.0,0.0,0.0
-4.0,-80.0,0.0,0.0,0.0
-2.0,-80.0,0.0,0.0,0.0
0.0,-80.0,0.0,0.0,0.0
2.0,-80.0,0.0,0.0,0.0
4.0,-80.0,0.0,0.0,0.0
6.0,-80.0,0.0,0.0,0.0
8.0,-80.0,0.0,0.0,0.0
10.0,-80.0,0.0,0.0,0.0
12.0,-80.0,0.0,0.0,0.0
14.0,-80.0,0.0,0.0,0.0
16.0,-80.0,0.0,0.0,0.0
18.0,-80.0,0.0,0.0,0.0
20.0,-80.0,0.0,0.0,0.0
22.0,-80.0,0.0,0.0,0.0
24.0,-80.0,0.0,0.0,0.0
26.0,-80.0,0.0,0.0,0.0
28.0,-80.0,0.0,0.0,0.0
30.0,-80.0,0.0,0.0,0.0
32.0,-80.0,0.0,0.0,0.0
34.0,-80.0,0.0,0.0,0.0
36.0,-80.0,0.0,0.0,0.0
38.0,-80.0,0.0,0.0,0.0
40.0,-80.0,0.0,0.0,0.0
42.0,-80.0,0.0,0.0,0.0
44.0,-80.0,0.0,0.0,0.0
46.0,-80.0,0.0,0.0,0.0
48.0,-80.0,0.0,0.0,0.0
50.0,-80.0,0.0,0.0,0.0
52.0,-80.0,0.0,0.0,0.0
54.0,-80.0,0.0,0.0,0.0
56.0,-80.0,0.0,0.0,0.0
58.0,-80.0,0.0,0.0,0.0
60.0,-80.0,0.0,0.0,0.0
62.0,-80.0,0.0,0.0,0.0
64.0,-80.0,0.0,0.0,0.0
66.0,-80.0,0.0,0.0,0.0
68.0,-80.0,0.0,0.0,0.0
70.0,-80.0,0.0,0.0,0.0
72.0,-80.0,0.0,0.0,0.0
74.0,-80.0,0.0,0.0,0.0
76.0,-80.0,0.0,0.0,0.0
78.0,-80.0,0.0,0.0,0.0
80.0,-80.0,0.0,0.0,0.0
82.0,-80.0,0.0,0.0,0.0
84.0,-80.0,0.0,0.0,0.0
86.0,-80.0,1.69e-321,1.71e-321,4.630383233e-315
88.0,-80.0,7.637070085366283e-286,7.723677636703335e-286,2.092619841495e-279
90.0,-80.0,1.1574289722257349e-253,1.1694877938721619e-253,3.1720416422826204e-247
92.0,-80.0,5.884452575266974e-225,5.940341221567676e-225,1.6129895957278492e-218
94.0,-80.0,1.0036029511408666e-199,1.0122114269088714e-199,2.75149290226408e-193
96.0,-80.0,5.74198345934736e-178,5.785957298395542e-178,1.5745243174207163e-171
98.0,-80.0,1.1020621559853086e-159,1.1094899107149432e-159,3.0225569519701186e-153
100.0,-80.0,7.095685959082583e-145,7.136998988176396e-145,1.9464522664441802e-138
102.0,-80.0,1.5325929659385297e-133,1.540111124542003e-133,4.2049144819502345e-127
